Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-29 23:57:44.877,114299.9,0.002,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.001,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.005,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.001,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.001,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.001,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.008,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.003,BTCUSDT
2025-09-29 23:57:44.877,114299.9,2.307,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.097,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.095,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.001,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.1,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.002,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.004,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.001,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.002,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.002,BTCUSDT
2025-09-29 23:57:44.877,114299.9,0.941,BTCUSDT
2025-09-29 23:57:44.882,114299.9,0.001,BTCUSDT
2025-09-29 23:57:44.882,114299.9,0.001,BTCUSDT
2025-09-29 23:57:44.882,114299.9,0.001,BTCUSDT
2025-09-29 23:57:44.882,114299.9,0.001,BTCUSDT
2025-09-29 23:57:44.882,114299.8,0.001,BTCUSDT
2025-09-29 23:57:44.882,114299.8,0.002,BTCUSDT
2025-09-29 23:57:44.882,114299.8,0.001,BTCUSDT
2025-09-29 23:57:44.882,114299.8,0.002,BTCUSDT
2025-09-29 23:57:44.882,114299.8,0.004,BTCUSDT
2025-09-29 23:57:44.882,114299.7,0.002,BTCUSDT
2025-09-29 23:57:44.882,114299.2,0.002,BTCUSDT
2025-09-29 23:57:44.882,114298.9,0.002,BTCUSDT
2025-09-29 23:57:44.882,114298.9,0.002,BTCUSDT
2025-09-29 23:57:44.882,114298.6,0.002,BTCUSDT
2025-09-29 23:57:44.882,114298.5,0.003,BTCUSDT
2025-09-29 23:57:44.882,114298.4,0.003,BTCUSDT
2025-09-29 23:57:44.882,114298.3,0.003,BTCUSDT
2025-09-29 23:57:44.882,114298.0,0.002,BTCUSDT
2025-09-29 23:57:44.882,114297.9,0.002,BTCUSDT
2025-09-29 23:57:44.882,114297.7,0.002,BTCUSDT
2025-09-29 23:57:44.882,114297.6,0.001,BTCUSDT
2025-09-29 23:57:44.882,114297.6,0.003,BTCUSDT
2025-09-29 23:57:44.882,114297.5,0.003,BTCUSDT
2025-09-29 23:57:44.882,114297.4,0.002,BTCUSDT
2025-09-29 23:57:44.882,114297.1,0.002,BTCUSDT
2025-09-29 23:57:44.882,114296.8,0.002,BTCUSDT
2025-09-29 23:57:44.882,114296.4,0.001,BTCUSDT
2025-09-29 23:57:44.882,114296.2,0.001,BTCUSDT
2025-09-29 23:57:44.882,114296.2,0.002,BTCUSDT
2025-09-29 23:57:44.882,114296.0,0.002,BTCUSDT
2025-09-29 23:57:44.882,114296.0,0.001,BTCUSDT
2025-09-29 23:57:44.882,114295.9,0.001,BTCUSDT
2025-09-29 23:57:44.883,114295.5,0.034,BTCUSDT
2025-09-29 23:57:44.883,114295.4,0.002,BTCUSDT
2025-09-29 23:57:44.883,114295.4,0.002,BTCUSDT
2025-09-29 23:57:44.883,114295.0,0.002,BTCUSDT
2025-09-29 23:57:44.883,114294.8,0.002,BTCUSDT
2025-09-29 23:57:44.883,114294.8,0.028,BTCUSDT
2025-09-29 23:57:44.883,114294.8,0.023,BTCUSDT
2025-09-29 23:57:44.898,114294.6,0.001,BTCUSDT
2025-09-29 23:57:44.898,114294.6,0.001,BTCUSDT
2025-09-29 23:57:44.898,114294.6,0.001,BTCUSDT
2025-09-29 23:57:44.898,114294.6,0.001,BTCUSDT
2025-09-29 23:57:44.898,114294.6,0.001,BTCUSDT
2025-09-29 23:57:44.898,114294.6,0.002,BTCUSDT
2025-09-29 23:57:44.898,114294.3,0.007,BTCUSDT
2025-09-29 23:57:44.902,114294.6,0.006,BTCUSDT
2025-09-29 23:57:44.902,114294.6,0.009,BTCUSDT
2025-09-29 23:57:44.902,114294.6,0.001,BTCUSDT
2025-09-29 23:57:44.902,114294.6,0.006,BTCUSDT
2025-09-29 23:57:44.905,114294.6,0.034,BTCUSDT
2025-09-29 23:57:44.905,114294.6,0.001,BTCUSDT
2025-09-29 23:57:44.905,114294.3,0.021,BTCUSDT
2025-09-29 23:57:44.905,114294.3,0.001,BTCUSDT
2025-09-29 23:57:44.909,114294.3,0.002,BTCUSDT
2025-09-29 23:57:44.909,114294.3,0.001,BTCUSDT
2025-09-29 23:57:44.909,114294.3,0.004,BTCUSDT
2025-09-29 23:57:44.909,114294.2,0.002,BTCUSDT
2025-09-29 23:57:44.909,114294.2,0.001,BTCUSDT
2025-09-29 23:57:44.909,114294.1,0.001,BTCUSDT
2025-09-29 23:57:44.909,114293.6,0.002,BTCUSDT
2025-09-29 23:57:44.911,114293.0,0.002,BTCUSDT
2025-09-29 23:57:44.911,114292.8,0.001,BTCUSDT
2025-09-29 23:57:44.911,114292.5,0.001,BTCUSDT
2025-09-29 23:57:44.911,114292.5,0.016,BTCUSDT
2025-09-29 23:57:44.911,114292.4,0.002,BTCUSDT
2025-09-29 23:57:44.911,114292.2,0.001,BTCUSDT
2025-09-29 23:57:44.913,114292.0,0.001,BTCUSDT
2025-09-29 23:57:44.913,114292.0,0.001,BTCUSDT
2025-09-29 23:57:44.913,114292.0,0.001,BTCUSDT
2025-09-29 23:57:44.913,114292.0,0.057,BTCUSDT
2025-09-29 23:57:44.915,114292.0,0.215,BTCUSDT
2025-09-29 23:57:44.915,114292.0,0.215,BTCUSDT
2025-09-29 23:57:44.928,114292.0,0.001,BTCUSDT
2025-09-29 23:57:44.928,114292.0,0.001,BTCUSDT
2025-09-29 23:57:44.928,114292.0,0.001,BTCUSDT
2025-09-29 23:57:44.928,114292.0,0.002,BTCUSDT
2025-09-29 23:57:44.928,114292.0,0.002,BTCUSDT
2025-09-29 23:57:44.928,114292.0,0.048,BTCUSDT
2025-09-29 23:57:44.930,114291.8,0.002,BTCUSDT
2025-09-29 23:57:44.930,114291.8,0.001,BTCUSDT
2025-09-29 23:57:44.930,114291.2,0.002,BTCUSDT
2025-09-29 23:57:44.930,114291.0,0.001,BTCUSDT
2025-09-29 23:57:44.930,114290.8,0.001,BTCUSDT
2025-09-29 23:57:44.930,114290.6,0.002,BTCUSDT
2025-09-29 23:57:44.930,114290.2,0.002,BTCUSDT
2025-09-29 23:57:44.930,114290.0,0.002,BTCUSDT
2025-09-29 23:57:44.930,114290.0,0.001,BTCUSDT
2025-09-29 23:57:44.930,114289.4,0.001,BTCUSDT
2025-09-29 23:57:44.930,114289.4,0.002,BTCUSDT
2025-09-29 23:57:44.930,114289.3,0.002,BTCUSDT
2025-09-29 23:57:44.931,114289.1,0.017,BTCUSDT
2025-09-29 23:57:44.931,114289.1,0.001,BTCUSDT
2025-09-29 23:57:44.931,114289.1,0.001,BTCUSDT
2025-09-29 23:57:44.931,114289.1,0.001,BTCUSDT
2025-09-29 23:57:44.931,114288.7,0.002,BTCUSDT
2025-09-29 23:57:44.931,114288.6,0.002,BTCUSDT
2025-09-29 23:57:44.931,114288.4,0.003,BTCUSDT
2025-09-29 23:57:44.931,114288.3,0.002,BTCUSDT
2025-09-29 23:57:44.931,114288.3,0.001,BTCUSDT
2025-09-29 23:57:44.983,114288.3,0.033,BTCUSDT
2025-09-29 23:57:44.985,114288.2,0.35,BTCUSDT
2025-09-29 23:57:44.999,114288.2,0.093,BTCUSDT
2025-09-29 23:57:45.037,114288.3,0.052,BTCUSDT
2025-09-29 23:57:45.078,114288.3,0.001,BTCUSDT
2025-09-29 23:57:46.063,114288.3,0.032,BTCUSDT
2025-09-29 23:57:46.063,114288.3,0.001,BTCUSDT
2025-09-29 23:57:46.907,114288.2,0.001,BTCUSDT
2025-09-29 23:57:46.907,114288.2,0.001,BTCUSDT
2025-09-29 23:57:46.907,114288.2,0.001,BTCUSDT
2025-09-29 23:57:46.907,114288.2,0.001,BTCUSDT
2025-09-29 23:57:46.907,114288.2,0.001,BTCUSDT
2025-09-29 23:57:46.907,114288.2,0.001,BTCUSDT
2025-09-29 23:57:46.907,114288.2,0.006,BTCUSDT
2025-09-29 23:57:46.907,114288.2,0.009,BTCUSDT
2025-09-29 23:57:47.028,114288.2,0.007,BTCUSDT
2025-09-29 23:57:47.029,114288.3,0.029,BTCUSDT
2025-09-29 23:57:47.029,114288.2,0.033,BTCUSDT
2025-09-29 23:57:47.029,114288.2,0.001,BTCUSDT
2025-09-29 23:57:47.029,114288.3,0.015,BTCUSDT
2025-09-29 23:57:47.031,114288.2,0.04,BTCUSDT
2025-09-29 23:57:47.048,114288.3,0.019,BTCUSDT
2025-09-29 23:57:47.048,114288.3,0.015,BTCUSDT
2025-09-29 23:57:47.094,114288.2,0.001,BTCUSDT
2025-09-29 23:57:47.138,114288.2,0.003,BTCUSDT
2025-09-29 23:57:47.306,114288.2,0.002,BTCUSDT
2025-09-29 23:57:47.310,114288.2,0.002,BTCUSDT
2025-09-29 23:57:47.730,114288.3,0.049,BTCUSDT
2025-09-29 23:57:47.730,114288.3,0.064,BTCUSDT
2025-09-29 23:57:47.730,114288.3,0.068,BTCUSDT
2025-09-29 23:57:48.173,114288.3,0.035,BTCUSDT
2025-09-29 23:57:48.432,114288.2,0.043,BTCUSDT
2025-09-29 23:57:48.549,114288.2,0.001,BTCUSDT
2025-09-29 23:57:48.563,114288.2,0.002,BTCUSDT
2025-09-29 23:57:48.567,114288.2,0.002,BTCUSDT
2025-09-29 23:57:48.901,114288.2,0.001,BTCUSDT
2025-09-29 23:57:49.170,114288.3,0.035,BTCUSDT
2025-09-29 23:57:49.273,114288.3,0.001,BTCUSDT
2025-09-29 23:57:49.842,114288.3,0.006,BTCUSDT
2025-09-29 23:57:50.244,114288.3,0.036,BTCUSDT
2025-09-29 23:57:50.495,114288.2,0.001,BTCUSDT
2025-09-29 23:57:50.820,114288.2,0.005,BTCUSDT
2025-09-29 23:57:51.012,114288.2,0.001,BTCUSDT
2025-09-29 23:57:51.191,114288.3,0.001,BTCUSDT
2025-09-29 23:57:51.228,114288.3,0.036,BTCUSDT
2025-09-29 23:57:51.370,114288.2,0.253,BTCUSDT
2025-09-29 23:57:51.370,114288.3,0.001,BTCUSDT
2025-09-29 23:57:51.376,114288.2,0.1,BTCUSDT
2025-09-29 23:57:51.747,114288.2,0.004,BTCUSDT
2025-09-29 23:57:52.059,114288.2,0.01,BTCUSDT
2025-09-29 23:57:52.175,114288.3,0.037,BTCUSDT
2025-09-29 23:57:52.787,114288.3,0.002,BTCUSDT
2025-09-29 23:57:52.850,114288.2,0.01,BTCUSDT
2025-09-29 23:57:53.119,114288.3,0.002,BTCUSDT
2025-09-29 23:57:53.176,114288.3,0.037,BTCUSDT
2025-09-29 23:57:54.099,114288.3,0.038,BTCUSDT
2025-09-29 23:57:55.007,114288.2,0.002,BTCUSDT
2025-09-29 23:57:55.058,114288.3,0.038,BTCUSDT
2025-09-29 23:57:55.185,114288.2,0.07,BTCUSDT
2025-09-29 23:57:56.056,114288.3,0.004,BTCUSDT
2025-09-29 23:57:56.076,114288.3,0.008,BTCUSDT
2025-09-29 23:57:56.076,114288.3,0.031,BTCUSDT
2025-09-29 23:57:56.999,114288.3,0.042,BTCUSDT
2025-09-29 23:57:57.021,114288.3,0.039,BTCUSDT
2025-09-29 23:57:57.164,114288.3,0.001,BTCUSDT
2025-09-29 23:57:57.170,114288.3,0.001,BTCUSDT
